,subtopic,TotalGroundTruth,YesYes,YesNo,NoYes,NoNo,Recall,Precision,FalsePositive%,FalseNegative%
33,Error Messages/Error 1008-SA,3,0,3,0,1515,NA,NA,NA,NA
34,Error Messages/Error 1403-SA,1,0,1,0,1517,NA,NA,NA,NA
35,Error Messages/Error 2500-SA,2,0,2,0,1516,NA,NA,NA,NA
36,Error Messages/Error 5011-SA,2,0,2,0,1516,NA,NA,NA,NA
37,Error Messages/Error 5100-SA,0,0,0,1,1517,NA,NA,NA,NA
38,Error Messages/Error 6000-SA,4,2,2,1,1513,0.5,0.6666666666666666,0.3333333333333333,0.5
39,Error Messages/Error 6001-SA,2,1,1,0,1516,0.5,1.0,0.0,0.5
40,Error Messages/Error B200-SA,15,10,5,1,1502,0.6666666666666666,0.9090909090909091,0.09090909090909091,0.3333333333333333
41,Error Messages/Error U052-SA,0,0,0,0,1518,NA,NA,NA,NA
42,Error Messages/Memory Card Error-SA,0,0,0,0,1518,NA,NA,NA,NA
43,Error Messages/Non-specific/Unknown-SA,64,47,17,7,1447,0.734375,0.8703703703703703,0.12962962962962962,0.265625
44,Error Messages/Scanner Error-SA,6,4,2,0,1512,0.6666666666666666,1.0,0.0,0.3333333333333333
45,Error Messages/Unrecognized Ink Tank-SA,1,0,1,0,1517,NA,NA,NA,NA
46,Error Messages/Paper Jam-SA,38,27,11,7,1473,0.7105263157894737,0.7941176470588235,0.20588235294117646,0.2894736842105263
47,Ink/Ink Consumption-SA,85,63,22,24,1409,0.7411764705882353,0.7241379310344828,0.27586206896551724,0.25882352941176473
48,Ink/Clogged Nozzles-SA,5,0,5,2,1511,0.0,0.0,1.0,1.0
49,Ink/Bad Chip-SA,2,0,2,0,1516,NA,NA,NA,NA
50,Ink/Ink Tank Capacity-SA,12,0,12,1,1505,0.0,0.0,1.0,1.0
51,Ink/Ink Level Warning-SA,9,4,5,6,1503,0.4444444444444444,0.4,0.6,0.5555555555555556
52,Printing Media/Paper Feed-SA,89,63,26,23,1406,0.7078651685393258,0.7325581395348837,0.26744186046511625,0.29213483146067415
53,Printing Media/CD/DVD Printing-SA,20,6,14,5,1493,0.3,0.5454545454545454,0.45454545454545453,0.7
54,Printing Media/Media Size-SA,4,0,4,1,1513,0.0,0.0,1.0,1.0
55,Retail Experience/Selling Price-SA,109,85,24,12,1397,0.7798165137614679,0.8762886597938144,0.12371134020618557,0.22018348623853212
56,Customer Care/Agent Follow Up-SA,2,1,1,0,1516,0.5,1.0,0.0,0.5
57,Customer Care/Agent Knowledge-SA,14,2,12,5,1499,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.8571428571428571
58,Customer Care/Email Support-SA,4,0,4,2,1512,0.0,0.0,1.0,1.0
59,Customer Care/Hours of Operation-SA,3,0,3,3,1512,0.0,0.0,1.0,1.0
60,Customer Care/Warranty Terms-SA,1,0,1,4,1513,0.0,0.0,1.0,1.0
61,Customer Care/Agent Courtesy-SA,6,0,6,0,1512,NA,NA,NA,NA
62,Customer Care/Non-Canon Repair Service-SA,0,0,0,0,1518,NA,NA,NA,NA
63,Customer Care/Non-Canon Support Service-SA,1,0,1,1,1516,0.0,0.0,1.0,1.0
64,Customer Care/Repair Cost Quote/Fee-SA,1,0,1,0,1517,NA,NA,NA,NA
65,Customer Care/Repair Shipping-SA,0,0,0,0,1518,NA,NA,NA,NA
66,Customer Care/Repair Turnaround Time-SA,0,0,0,0,1518,NA,NA,NA,NA
67,Customer Care/Canon Direct Customer Service-SA,1,0,1,0,1517,NA,NA,NA,NA
68,Customer Care/Service Replacement System-SA,0,0,0,0,1518,NA,NA,NA,NA
69,Customer Care/3rd Party Extended-SA,1,0,1,0,1517,NA,NA,NA,NA
70,Customer Care/Loyalty Program-SA,1,0,1,0,1517,NA,NA,NA,NA
71,Customer Care/Overall Customer Service-SA,54,22,32,7,1457,0.4074074074074074,0.7586206896551724,0.2413793103448276,0.5925925925925926
72,Software/3rd Party Software-SA,2,0,2,0,1516,NA,NA,NA,NA
73,Software/Driver Performance-SA,12,3,9,8,1498,0.25,0.2727272727272727,0.7272727272727273,0.75
74,Product Documentation/Documentation Clarity-SA,16,2,14,3,1499,0.125,0.4,0.6,0.875
75,Product Documentation/Documentation Format-SA,9,1,8,4,1505,0.1111111111111111,0.2,0.8,0.8888888888888888
76,Feature Request/Paper Feed Options-SA,20,8,12,5,1493,0.4,0.6153846153846154,0.38461538461538464,0.6
77,Feature Request/Touchscreen-SA,1,0,1,1,1516,0.0,0.0,1.0,1.0
78,Feature Request/Photo Editing Function-SA,0,0,0,0,1518,NA,NA,NA,NA
79,Settings & Modes/Sleep/Power Save Mode-SA,4,4,0,27,1487,1.0,0.12903225806451613,0.8709677419354839,0.0
80,LCD/LCD Dead-SA,0,0,0,0,1518,NA,NA,NA,NA
81,LCD/LCD Visibility-SA,1,0,1,0,1517,NA,NA,NA,NA
82,Software Function/Usability: Interface-SA,0,0,0,1,1517,NA,NA,NA,NA
83,Software Function/Usability: Workflow-SA,1,0,1,0,1517,NA,NA,NA,NA
84,Accessories/3rd Party Accessories-SA,1,0,1,0,1517,NA,NA,NA,NA
85,Software Installation/Android Installation-SA,1,0,1,0,1517,NA,NA,NA,NA
86,Software Installation/PC Installation-SA,1,0,1,0,1517,NA,NA,NA,NA
87,Fax/Scan Function/Fax/Scan Operation-SA,96,31,65,11,1411,0.3229166666666667,0.7380952380952381,0.2619047619047619,0.6770833333333334
88,Fax/Scan Function/Fax/Scan Quality-SA,7,0,7,2,1509,0.0,0.0,1.0,1.0
89,Fax/Scan Function/Fax/Scan Speed-SA,4,0,4,1,1513,0.0,0.0,1.0,1.0
90,Safety/Burnt Smell-SA,0,0,0,0,1518,NA,NA,NA,NA
91,Memory/Media/Media Compatibility-SA,0,0,0,0,1518,NA,NA,NA,NA
92,Features & Functions/Menu Functions-SA,57,25,32,8,1453,0.43859649122807015,0.7575757575757576,0.24242424242424243,0.5614035087719298
93,Overall,2109,1269,840,452,138613,0.6017069701280228,0.737361998837885,0.26263800116211505,0.39829302987197723
